OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponWasMissing,TotalPrice_Capped,OrderMonth,OrderDayOfWeek,IsWeekend,UsedCoupon,CartConversionRatio,OrderValueCategory,TotalPrice_Log
ORD201052,2023-09-11,C12301,Tablet,1,531.74,493 Main St,Online,Shipped,TRK25145796,1,WINTER15,Google,531.74,0,531.74,9,Monday,0,1,1.0,Medium,6.27803350027229
ORD201053,2024-09-15,C32798,Phone,2,496.62,679 Main St,Online,Pending,TRK37375451,2,SAVE10,Instagram,993.24,0,993.24,9,Sunday,1,1,1.0,Medium,6.9019786262046825
ORD201054,2023-11-29,C42949,Printer,1,660.66,447 Main St,Debit Card,Delivered,TRK46415143,3,WINTER15,Instagram,660.66,0,660.66,11,Wednesday,0,1,0.333,Medium,6.494751828835671
ORD201055,2023-10-23,C10787,Monitor,4,274.82,932 Main St,Debit Card,Delivered,TRK91512567,9,WINTER15,Email,1099.28,0,1099.28,10,Monday,0,1,0.444,Medium,7.00331997184981
ORD201056,2024-06-14,C26152,Phone,2,486.35,790 Main St,Online,Pending,TRK49382455,6,SAVE10,Referral,972.7,0,972.7,6,Friday,0,1,0.333,Medium,6.8811032479847105
ORD201057,2024-09-24,C46210,Laptop,3,428.88,535 Main St,Debit Card,Shipped,TRK81611937,3,WINTER15,Facebook,1286.64,0,1286.64,9,Tuesday,0,1,1.0,High,7.160566364490436
ORD201058,2023-09-08,C32943,Desk,2,412.14,127 Main St,Credit Card,Returned,TRK26949106,2,FREESHIP,Instagram,824.28,0,824.28,9,Friday,0,1,1.0,Medium,6.71572272269298
ORD201059,2024-09-22,C73629,Desk,1,265.64,601 Main St,Credit Card,Returned,TRK11492924,3,WINTER15,Instagram,265.64,0,265.64,9,Sunday,1,1,0.333,Low,5.585899433999484
ORD201060,2024-05-07,C38024,Tablet,2,273.43,824 Main St,Cash,Shipped,TRK93370912,7,WINTER15,Referral,546.86,0,546.86,5,Tuesday,0,1,0.286,Medium,6.306019779856304
ORD201061,2025-01-29,C25445,Laptop,5,131.7,830 Main St,Cash,Shipped,TRK12402431,8,FREESHIP,Google,658.5,0,658.5,1,Wednesday,0,1,0.625,Medium,6.491481972157369
ORD201062,2023-08-23,C13501,Chair,5,85.52,301 Main St,Gift Card,Cancelled,TRK65149372,5,FREESHIP,Facebook,427.6,1,427.6,8,Wednesday,0,0,1.0,Low,6.060524083039477
ORD201063,2024-06-19,C42108,Desk,2,320.68,336 Main St,Credit Card,Shipped,TRK58407918,5,FREESHIP,Referral,641.36,0,641.36,6,Wednesday,0,1,0.4,Medium,6.46514889419329
ORD201064,2025-02-12,C32121,Laptop,4,198.81,654 Main St,Cash,Returned,TRK96074264,9,FREESHIP,Referral,795.24,0,795.24,2,Wednesday,0,1,0.444,Medium,6.679900647937808
ORD201065,2023-10-30,C47778,Printer,5,666.8,488 Main St,Debit Card,Delivered,TRK79504329,7,SAVE10,Referral,3334.0,0,3330.4075,10,Monday,0,1,0.714,High,8.111150166346231
ORD201066,2023-12-20,C10791,Desk,1,355.09,674 Main St,Debit Card,Cancelled,TRK20321248,5,SAVE10,Instagram,355.09,0,355.09,12,Wednesday,0,1,0.2,Low,5.875183507889987
ORD201067,2023-06-06,C78959,Phone,2,316.2,384 Main St,Online,Returned,TRK37426359,2,FREESHIP,Instagram,632.4,1,632.4,6,Tuesday,0,0,1.0,Medium,6.45110213410454
ORD201068,2024-08-03,C29914,Laptop,1,133.39,469 Main St,Debit Card,Shipped,TRK22073506,2,SAVE10,Referral,133.39,0,133.39,8,Saturday,1,1,0.5,Low,4.900746020558973
ORD201069,2023-02-25,C70506,Monitor,1,454.23,255 Main St,Gift Card,Returned,TRK12518384,3,FREESHIP,Facebook,454.23,1,454.23,2,Saturday,1,0,0.333,Low,6.120802785737137
ORD201070,2024-09-06,C46873,Desk,4,491.29,496 Main St,Debit Card,Pending,TRK10926575,6,FREESHIP,Email,1965.16,1,1965.16,9,Friday,0,0,0.667,High,7.58383768091549
ORD201071,2025-06-24,C94037,Phone,2,255.14,216 Main St,Cash,Shipped,TRK47536985,2,FREESHIP,Google,510.28,1,510.28,6,Tuesday,0,0,1.0,Low,6.236917385342026
ORD201072,2023-02-26,C88644,Monitor,1,392.61,977 Main St,Gift Card,Cancelled,TRK14900878,4,SAVE10,Referral,392.61,0,392.61,2,Sunday,1,1,0.25,Low,5.975360571359424
ORD201073,2024-10-11,C69471,Tablet,4,362.06,294 Main St,Debit Card,Returned,TRK11107152,4,FREESHIP,Facebook,1448.24,1,1448.24,10,Friday,0,0,1.0,High,7.278794560075284
ORD201074,2024-05-10,C21437,Phone,1,222.73,120 Main St,Online,Returned,TRK81624772,4,FREESHIP,Google,222.73,1,222.73,5,Friday,0,0,0.25,Low,5.410439967684985
ORD201075,2024-08-31,C40949,Monitor,2,552.63,609 Main St,Debit Card,Delivered,TRK43066749,7,WINTER15,Instagram,1105.26,0,1105.26,8,Saturday,1,1,0.286,Medium,7.008740235829306
ORD201076,2023-05-08,C99116,Laptop,4,686.61,176 Main St,Cash,Shipped,TRK52711973,6,FREESHIP,Referral,2746.44,1,2746.44,5,Monday,0,0,0.667,High,7.918424848004746
ORD201077,2025-03-07,C57861,Printer,3,305.16,115 Main St,Credit Card,Cancelled,TRK47775217,8,SAVE10,Referral,915.48,0,915.48,3,Friday,0,1,0.375,Medium,6.820540244892172
ORD201078,2023-03-18,C62627,Desk,1,41.09,881 Main St,Online,Returned,TRK90060232,4,WINTER15,Email,41.09,0,41.09,3,Saturday,1,1,0.25,Low,3.7398101827824792
ORD201079,2024-06-20,C89979,Phone,5,634.0,144 Main St,Gift Card,Delivered,TRK99055909,8,FREESHIP,Email,3170.0,1,3170.0,6,Thursday,0,0,0.625,High,8.061802274538348
ORD201080,2023-01-20,C70613,Laptop,5,464.74,438 Main St,Gift Card,Delivered,TRK33140293,7,FREESHIP,Referral,2323.7,1,2323.7,1,Friday,0,0,0.714,High,7.751346277438014
ORD201081,2023-04-21,C55636,Monitor,4,425.6,494 Main St,Credit Card,Pending,TRK85897054,5,FREESHIP,Google,1702.4,0,1702.4,4,Friday,0,1,0.8,High,7.44038153270698
ORD201082,2023-10-06,C96595,Chair,3,573.22,177 Main St,Debit Card,Pending,TRK59779174,5,SAVE10,Email,1719.66,0,1719.66,10,Friday,0,1,0.6,High,7.450463217135683
ORD201083,2024-07-09,C68508,Chair,1,123.28,895 Main St,Credit Card,Delivered,TRK98960285,3,SAVE10,Email,123.28,0,123.28,7,Tuesday,0,1,0.333,Low,4.822537084524846
ORD201084,2023-01-08,C45175,Phone,1,70.82,128 Main St,Gift Card,Pending,TRK41792296,1,WINTER15,Instagram,70.82,0,70.82,1,Sunday,1,1,1.0,Low,4.274162988797936
ORD201085,2023-05-21,C28049,Printer,2,646.69,404 Main St,Debit Card,Shipped,TRK91426444,7,WINTER15,Instagram,1293.38,0,1293.38,5,Sunday,1,1,0.286,High,7.165787095010567
ORD201086,2023-12-23,C46967,Tablet,2,513.42,401 Main St,Online,Pending,TRK91439791,5,WINTER15,Instagram,1026.84,0,1026.84,12,Saturday,1,1,0.4,Medium,6.935214791878288
ORD201087,2025-03-23,C84134,Laptop,4,693.07,530 Main St,Online,Shipped,TRK48659380,8,SAVE10,Instagram,2772.28,0,2772.28,3,Sunday,1,1,0.5,High,7.927786014193
ORD201088,2023-11-30,C49831,Desk,3,491.43,213 Main St,Gift Card,Shipped,TRK21232601,6,WINTER15,Instagram,1474.29,0,1474.29,11,Thursday,0,1,0.5,High,7.296609859618165
ORD201089,2025-03-15,C13324,Tablet,2,599.74,440 Main St,Gift Card,Shipped,TRK66967997,2,FREESHIP,Instagram,1199.48,1,1199.48,3,Saturday,1,0,1.0,Medium,7.090476755797418
ORD201090,2023-02-25,C61225,Monitor,2,650.25,996 Main St,Gift Card,Returned,TRK37022954,6,FREESHIP,Instagram,1300.5,1,1300.5,2,Saturday,1,0,0.333,High,7.17127272443462
ORD201091,2024-10-08,C16400,Laptop,3,209.48,123 Main St,Debit Card,Pending,TRK57771859,4,FREESHIP,Email,628.4399999999999,1,628.4399999999999,10,Tuesday,0,0,0.75,Medium,6.444830535200694
ORD201092,2023-08-21,C38642,Laptop,5,209.2,930 Main St,Debit Card,Delivered,TRK47744396,6,WINTER15,Email,1046.0,0,1046.0,8,Monday,0,1,0.833,Medium,6.953684210870537
ORD201093,2023-06-09,C86773,Phone,4,197.36,557 Main St,Gift Card,Returned,TRK22612240,9,FREESHIP,Instagram,789.44,0,789.44,6,Friday,0,1,0.444,Medium,6.672589752440602
ORD201094,2023-06-28,C66093,Printer,4,648.91,615 Main St,Credit Card,Shipped,TRK54950785,6,SAVE10,Instagram,2595.64,0,2595.64,6,Wednesday,0,1,0.667,High,7.861973580567572
ORD201095,2024-04-23,C33051,Phone,2,441.54,397 Main St,Online,Delivered,TRK92929755,2,SAVE10,Email,883.08,0,883.08,4,Tuesday,0,1,1.0,Medium,6.784547556280526
ORD201096,2025-05-03,C18169,Tablet,2,464.92,782 Main St,Debit Card,Returned,TRK49482923,2,FREESHIP,Facebook,929.84,1,929.84,5,Saturday,1,0,1.0,Medium,6.83608740429078
ORD201097,2024-12-26,C81370,Monitor,5,506.45,344 Main St,Gift Card,Shipped,TRK99682998,7,WINTER15,Google,2532.25,0,2532.25,12,Thursday,0,1,0.714,High,7.837258342328427
ORD201098,2023-06-17,C91103,Monitor,4,255.86,155 Main St,Credit Card,Delivered,TRK91653000,7,FREESHIP,Email,1023.44,1,1023.44,6,Saturday,1,0,0.571,Medium,6.931901400810215
ORD201099,2024-09-19,C21953,Laptop,2,125.23,272 Main St,Cash,Cancelled,TRK60774796,3,FREESHIP,Email,250.46,0,250.46,9,Thursday,0,1,0.667,Low,5.5272839311650355
ORD201100,2023-08-17,C15146,Laptop,5,38.11,428 Main St,Debit Card,Cancelled,TRK79790530,6,WINTER15,Instagram,190.55,0,190.55,8,Thursday,0,1,0.833,Low,5.255148871146658
ORD201101,2025-06-08,C43546,Monitor,3,161.97,904 Main St,Cash,Pending,TRK85871121,4,SAVE10,Email,485.91,0,485.91,6,Sunday,1,1,0.75,Low,6.188079301075923
ORD201102,2024-06-03,C98474,Chair,4,347.17,997 Main St,Debit Card,Shipped,TRK86192984,8,FREESHIP,Instagram,1388.68,1,1388.68,6,Monday,0,0,0.5,High,7.236828783793668
ORD201103,2023-04-24,C90292,Laptop,4,276.32,129 Main St,Online,Delivered,TRK26270357,5,FREESHIP,Google,1105.28,1,1105.28,4,Monday,0,0,0.8,Medium,7.008758314598503
ORD201104,2024-07-25,C17075,Tablet,4,314.76,850 Main St,Online,Shipped,TRK63547510,8,FREESHIP,Instagram,1259.04,1,1259.04,7,Thursday,0,0,0.5,Medium,7.138898745473375
ORD201105,2024-01-08,C12487,Tablet,3,475.69,884 Main St,Gift Card,Cancelled,TRK23324770,3,FREESHIP,Google,1427.07,0,1427.07,1,Monday,0,1,1.0,High,7.264079161305951
ORD201106,2023-03-12,C34555,Chair,1,372.8,903 Main St,Cash,Cancelled,TRK72859458,6,SAVE10,Facebook,372.8,0,372.8,3,Sunday,1,1,0.167,Low,5.923720895021463
ORD201107,2025-06-30,C25110,Tablet,2,63.21,282 Main St,Online,Cancelled,TRK80963328,4,SAVE10,Google,126.42,0,126.42,6,Monday,0,1,0.5,Low,4.847488716688342
ORD201108,2023-03-20,C35136,Laptop,1,634.94,462 Main St,Online,Cancelled,TRK49753703,5,WINTER15,Instagram,634.94,0,634.94,3,Monday,0,1,0.2,Medium,6.455104219267219
ORD201109,2024-04-08,C62277,Printer,4,77.47,474 Main St,Gift Card,Returned,TRK32026174,7,SAVE10,Instagram,309.88,0,309.88,4,Monday,0,1,0.571,Low,5.73940698562913
ORD201110,2024-02-25,C12472,Chair,3,84.31,912 Main St,Credit Card,Shipped,TRK36103184,3,SAVE10,Email,252.93,0,252.93,2,Sunday,1,1,1.0,Low,5.537058638485301
ORD201111,2023-05-06,C24047,Monitor,4,234.45,362 Main St,Online,Cancelled,TRK91338580,9,FREESHIP,Instagram,937.8,0,937.8,5,Saturday,1,1,0.444,Medium,6.844602463976869
ORD201112,2023-10-13,C76929,Desk,1,356.81,563 Main St,Online,Delivered,TRK80694400,1,WINTER15,Instagram,356.81,0,356.81,10,Friday,0,1,1.0,Low,5.8800021192586875
ORD201113,2023-03-19,C52914,Desk,4,209.99,168 Main St,Cash,Delivered,TRK80819053,8,FREESHIP,Google,839.96,1,839.96,3,Sunday,1,0,0.5,Medium,6.734544096416136
ORD201114,2023-03-16,C55164,Tablet,3,659.88,609 Main St,Gift Card,Cancelled,TRK79610967,3,FREESHIP,Google,1979.64,1,1979.64,3,Thursday,0,0,1.0,High,7.5911753037835
ORD201115,2025-06-20,C70426,Laptop,2,336.32,562 Main St,Online,Returned,TRK89687816,3,FREESHIP,Google,672.64,1,672.64,6,Friday,0,0,0.667,Medium,6.512695843587854
ORD201116,2023-10-14,C69149,Printer,2,531.49,562 Main St,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,1062.98,0,1062.98,10,Saturday,1,1,0.286,Medium,6.9697718727324425
ORD201117,2024-05-20,C78684,Chair,3,588.44,858 Main St,Gift Card,Shipped,TRK95779073,8,WINTER15,Google,1765.32,0,1765.32,5,Monday,0,1,0.375,High,7.476653565202088
ORD201118,2024-05-24,C58168,Phone,3,251.48,359 Main St,Credit Card,Returned,TRK99102265,4,FREESHIP,Email,754.4399999999999,1,754.4399999999999,5,Friday,0,0,0.75,Medium,6.627300360954814
ORD201119,2024-11-24,C99024,Laptop,1,684.65,250 Main St,Credit Card,Delivered,TRK24675988,1,FREESHIP,Email,684.65,0,684.65,11,Sunday,1,1,1.0,Medium,6.530367293445863
ORD201120,2025-05-10,C22919,Tablet,1,195.86,267 Main St,Online,Pending,TRK82416295,3,FREESHIP,Facebook,195.86,1,195.86,5,Saturday,1,0,0.333,Low,5.282492816201065
ORD201121,2023-05-28,C98354,Phone,3,50.34,393 Main St,Gift Card,Returned,TRK43070888,3,FREESHIP,Instagram,151.02,0,151.02,5,Sunday,1,1,1.0,Low,5.0240120911378945
ORD201122,2023-06-07,C38840,Monitor,5,678.19,766 Main St,Online,Returned,TRK32496970,8,FREESHIP,Facebook,3390.95,1,3330.4075,6,Wednesday,0,0,0.625,High,8.111150166346231
ORD201123,2023-04-14,C68936,Tablet,3,554.25,843 Main St,Debit Card,Shipped,TRK73163634,6,WINTER15,Referral,1662.75,0,1662.75,4,Friday,0,1,0.5,High,7.416829369709322
ORD201124,2023-05-09,C33744,Chair,4,576.87,888 Main St,Gift Card,Returned,TRK40245983,5,FREESHIP,Instagram,2307.48,1,2307.48,5,Tuesday,0,0,0.8,High,7.744344578275119
ORD201125,2023-10-16,C23555,Desk,4,408.36,156 Main St,Gift Card,Cancelled,TRK67210247,4,FREESHIP,Referral,1633.44,0,1633.44,10,Monday,0,1,1.0,High,7.399055517016953
ORD201126,2024-07-22,C34337,Phone,5,190.11,325 Main St,Cash,Delivered,TRK36195559,7,SAVE10,Google,950.5500000000001,0,950.5500000000001,7,Monday,0,1,0.714,Medium,6.858092233963037
ORD201127,2025-03-15,C69396,Printer,3,602.75,920 Main St,Credit Card,Shipped,TRK33155049,6,SAVE10,Email,1808.25,0,1808.25,3,Saturday,1,1,0.5,High,7.500667673746237
ORD201128,2023-08-17,C49198,Monitor,3,646.79,447 Main St,Cash,Cancelled,TRK10883354,5,WINTER15,Google,1940.37,0,1940.37,8,Thursday,0,1,0.6,High,7.571149188392686
ORD201129,2023-06-11,C43911,Chair,4,418.71,239 Main St,Cash,Pending,TRK37495481,8,FREESHIP,Instagram,1674.84,0,1674.84,6,Sunday,1,1,0.5,High,7.4240698110911225
ORD201130,2025-02-16,C24347,Laptop,2,323.45,533 Main St,Credit Card,Returned,TRK27233265,5,FREESHIP,Instagram,646.9,0,646.9,2,Sunday,1,1,0.4,Medium,6.473736363455911
ORD201131,2024-07-18,C21043,Phone,1,694.5,195 Main St,Credit Card,Pending,TRK41691086,3,WINTER15,Facebook,694.5,0,694.5,7,Thursday,0,1,0.333,Medium,6.544631011363498
ORD201132,2024-12-02,C58858,Chair,2,337.32,948 Main St,Credit Card,Cancelled,TRK30406357,4,SAVE10,Email,674.64,0,674.64,12,Monday,0,1,0.5,Medium,6.515660389812144
ORD201133,2024-04-09,C20670,Printer,2,467.91,432 Main St,Gift Card,Returned,TRK76731303,5,WINTER15,Facebook,935.82,0,935.82,4,Tuesday,0,1,0.4,Medium,6.84249116132974
ORD201134,2024-06-08,C90993,Desk,4,38.28,950 Main St,Debit Card,Cancelled,TRK53964711,4,WINTER15,Facebook,153.12,0,153.12,6,Saturday,1,1,1.0,Low,5.037731519757957
ORD201135,2023-12-28,C11473,Printer,2,73.41,562 Main St,Online,Shipped,TRK97793275,2,SAVE10,Google,146.82,0,146.82,12,Thursday,0,1,1.0,Low,4.995995317356741
ORD201136,2023-09-24,C71899,Tablet,3,668.33,799 Main St,Gift Card,Pending,TRK34856025,4,WINTER15,Facebook,2004.99,0,2004.99,9,Sunday,1,1,0.75,High,7.60389298346459
ORD201137,2024-07-29,C48577,Printer,4,410.21,841 Main St,Cash,Pending,TRK59911645,5,WINTER15,Instagram,1640.84,0,1640.84,7,Monday,0,1,0.8,High,7.403572843120852
ORD201138,2023-12-18,C13100,Desk,4,294.41,188 Main St,Debit Card,Pending,TRK55565668,4,FREESHIP,Instagram,1177.64,1,1177.64,12,Monday,0,0,1.0,Medium,7.072116510399099
ORD201139,2025-03-01,C70659,Chair,3,501.82,568 Main St,Gift Card,Cancelled,TRK28290825,4,FREESHIP,Email,1505.46,0,1505.46,3,Saturday,1,1,0.75,High,7.317517806608165
ORD201140,2024-06-24,C49838,Printer,2,552.83,904 Main St,Credit Card,Cancelled,TRK38297718,3,FREESHIP,Referral,1105.66,1,1105.66,6,Monday,0,0,0.667,Medium,7.009101749127894
ORD201141,2025-02-16,C11998,Chair,3,498.66,382 Main St,Cash,Cancelled,TRK26707221,6,FREESHIP,Email,1495.98,1,1495.98,2,Sunday,1,0,0.5,High,7.3112050242769415
ORD201142,2024-08-23,C23405,Phone,4,695.1,484 Main St,Debit Card,Returned,TRK83678708,8,FREESHIP,Email,2780.4,1,2780.4,8,Friday,0,0,0.5,High,7.9307096770445105
ORD201143,2023-04-03,C41132,Chair,1,381.61,114 Main St,Debit Card,Pending,TRK51040137,5,FREESHIP,Email,381.61,1,381.61,4,Monday,0,0,0.2,Low,5.947016193622247
ORD201144,2023-02-16,C88463,Desk,5,507.94,292 Main St,Online,Cancelled,TRK88749996,9,FREESHIP,Facebook,2539.7,1,2539.7,2,Thursday,0,0,0.556,High,7.840194912595663
ORD201145,2025-05-12,C28152,Desk,3,571.53,821 Main St,Debit Card,Delivered,TRK59642814,6,FREESHIP,Facebook,1714.59,0,1714.59,5,Monday,0,1,0.5,High,7.447512323761201
ORD201146,2024-10-03,C36383,Monitor,5,421.44,286 Main St,Cash,Pending,TRK93336357,5,SAVE10,Instagram,2107.2,0,2107.2,10,Thursday,0,1,1.0,High,7.653589781821089
ORD201147,2025-01-02,C19759,Chair,2,588.3,234 Main St,Online,Pending,TRK22515454,2,FREESHIP,Email,1176.6,0,1176.6,1,Thursday,0,1,1.0,Medium,7.0712337479746115
ORD201148,2024-06-25,C54886,Phone,1,355.15,442 Main St,Cash,Returned,TRK66241930,2,SAVE10,Email,355.15,0,355.15,6,Tuesday,0,1,0.5,Low,5.875351990424363
ORD201149,2024-07-25,C27305,Chair,2,695.29,957 Main St,Credit Card,Pending,TRK28789916,6,FREESHIP,Instagram,1390.58,0,1390.58,7,Thursday,0,1,0.333,High,7.238195071228548
ORD201150,2023-02-20,C17921,Desk,4,302.65,119 Main St,Credit Card,Cancelled,TRK79291524,8,SAVE10,Referral,1210.6,0,1210.6,2,Monday,0,1,0.5,Medium,7.099697079153082
ORD201151,2023-01-29,C94381,Chair,2,608.04,962 Main St,Cash,Cancelled,TRK69804304,4,FREESHIP,Google,1216.08,1,1216.08,1,Sunday,1,0,0.5,Medium,7.104209826242005
ORD201152,2023-11-09,C25162,Tablet,2,344.18,533 Main St,Credit Card,Shipped,TRK42183078,7,FREESHIP,Referral,688.36,1,688.36,11,Thursday,0,0,0.286,Medium,6.535763630931512
ORD201153,2024-12-16,C98317,Monitor,4,696.71,276 Main St,Debit Card,Shipped,TRK37172138,4,FREESHIP,Instagram,2786.84,1,2786.84,12,Monday,0,0,1.0,High,7.933022381424432
ORD201154,2025-06-11,C53631,Monitor,3,198.63,593 Main St,Cash,Pending,TRK67589167,8,SAVE10,Instagram,595.89,0,595.89,6,Wednesday,0,1,0.375,Medium,6.391732841809271
ORD201155,2023-08-13,C41478,Printer,4,534.57,667 Main St,Credit Card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138.28,0,2138.28,8,Sunday,1,1,0.667,High,7.668224602806238
ORD201156,2023-07-19,C20512,Laptop,4,690.78,980 Main St,Credit Card,Shipped,TRK98234737,9,FREESHIP,Referral,2763.12,1,2763.12,7,Wednesday,0,0,0.444,High,7.924477599285229
ORD201157,2024-05-29,C25841,Monitor,3,301.55,242 Main St,Debit Card,Delivered,TRK21451375,5,FREESHIP,Google,904.6500000000001,0,904.6500000000001,5,Wednesday,0,1,0.6,Medium,6.808652917938926
ORD201158,2023-04-20,C82781,Monitor,4,27.42,661 Main St,Debit Card,Pending,TRK20605418,4,SAVE10,Referral,109.68,0,109.68,4,Thursday,0,1,1.0,Low,4.7066431549187255
ORD201159,2024-02-23,C66112,Desk,4,466.7,874 Main St,Debit Card,Returned,TRK60955607,8,FREESHIP,Instagram,1866.8,1,1866.8,2,Friday,0,0,0.5,High,7.532516546675618
ORD201160,2024-09-04,C40466,Desk,1,541.64,449 Main St,Debit Card,Shipped,TRK70255168,5,SAVE10,Email,541.64,0,541.64,9,Wednesday,0,1,0.2,Medium,6.296446116637824
ORD201161,2023-10-16,C32570,Phone,1,11.39,826 Main St,Cash,Cancelled,TRK35969968,6,WINTER15,Email,11.39,0,11.39,10,Monday,0,1,0.167,Low,2.516889695641051
ORD201162,2025-03-11,C29405,Phone,2,224.37,251 Main St,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,448.74,0,448.74,3,Tuesday,0,1,0.667,Low,6.108669638008687
ORD201163,2024-06-11,C30643,Laptop,3,306.29,966 Main St,Credit Card,Returned,TRK19477485,7,WINTER15,Instagram,918.8700000000001,0,918.8700000000001,6,Tuesday,0,1,0.429,Medium,6.82423235571086
ORD201164,2024-01-08,C65890,Tablet,5,315.57,340 Main St,Debit Card,Delivered,TRK64530489,6,WINTER15,Email,1577.85,0,1577.85,1,Monday,0,1,0.833,High,7.364452012909719
ORD201165,2023-07-14,C36992,Chair,3,223.79,617 Main St,Debit Card,Pending,TRK63460217,3,FREESHIP,Google,671.37,1,671.37,7,Friday,0,0,1.0,Medium,6.510808784239302
ORD201166,2023-07-31,C95568,Chair,3,324.47,971 Main St,Cash,Delivered,TRK37075292,4,WINTER15,Email,973.4100000000001,0,973.4100000000001,7,Monday,0,1,0.75,Medium,6.881832159628751
ORD201167,2023-10-17,C17966,Printer,2,92.87,360 Main St,Credit Card,Pending,TRK31169396,5,FREESHIP,Facebook,185.74,0,185.74,10,Tuesday,0,1,0.4,Low,5.22971727505578
ORD201168,2023-04-08,C89559,Laptop,2,331.42,297 Main St,Credit Card,Delivered,TRK82838108,6,WINTER15,Google,662.84,0,662.84,4,Saturday,1,1,0.333,Medium,6.4980411565845575
ORD201169,2024-12-23,C15849,Chair,1,525.43,643 Main St,Cash,Cancelled,TRK26794546,2,SAVE10,Instagram,525.43,0,525.43,12,Monday,0,1,0.5,Medium,6.266118369268647
ORD201170,2023-08-03,C94257,Printer,2,697.19,762 Main St,Cash,Returned,TRK40220743,7,FREESHIP,Email,1394.38,0,1394.38,8,Thursday,0,1,0.286,High,7.240922058594624
ORD201171,2023-08-28,C39911,Phone,4,518.4,699 Main St,Credit Card,Delivered,TRK80431998,7,SAVE10,Facebook,2073.6,0,2073.6,8,Monday,0,1,0.571,High,7.637523642997728
ORD201172,2025-02-04,C28828,Desk,3,131.96,745 Main St,Credit Card,Pending,TRK32550359,8,FREESHIP,Instagram,395.88,1,395.88,2,Tuesday,0,0,0.375,Low,5.983633967992794
ORD201173,2024-10-04,C82921,Monitor,1,208.36,703 Main St,Online,Shipped,TRK31079911,4,FREESHIP,Email,208.36,0,208.36,10,Friday,0,1,0.25,Low,5.34405525822189
ORD201174,2023-11-27,C50159,Printer,3,222.34,105 Main St,Credit Card,Returned,TRK53737452,5,WINTER15,Email,667.02,0,667.02,11,Monday,0,1,0.6,Medium,6.5043181132082095
ORD201175,2024-09-10,C62512,Printer,3,91.74,368 Main St,Debit Card,Returned,TRK24139954,8,FREESHIP,Referral,275.22,0,275.22,9,Tuesday,0,1,0.375,Low,5.621197649649782
ORD201176,2023-08-13,C39260,Tablet,2,213.83,374 Main St,Debit Card,Cancelled,TRK55587314,2,WINTER15,Email,427.66,0,427.66,8,Sunday,1,1,1.0,Low,6.060664063908987
ORD201177,2023-04-27,C23917,Printer,1,127.55,433 Main St,Cash,Shipped,TRK44434536,3,SAVE10,Referral,127.55,0,127.55,4,Thursday,0,1,0.333,Low,4.856317933711899
ORD201178,2024-09-08,C65107,Monitor,1,70.24,456 Main St,Credit Card,Cancelled,TRK10261578,4,FREESHIP,Google,70.24,0,70.24,9,Sunday,1,1,0.25,Low,4.266054458421461
ORD201179,2023-01-08,C84630,Laptop,5,518.55,907 Main St,Credit Card,Cancelled,TRK48054997,6,WINTER15,Instagram,2592.75,0,2592.75,1,Sunday,1,1,0.833,High,7.860859983979008
ORD201180,2023-10-31,C42235,Chair,4,298.36,722 Main St,Debit Card,Pending,TRK49379882,8,FREESHIP,Google,1193.44,0,1193.44,10,Tuesday,0,1,0.5,Medium,7.085432735282434
ORD201181,2023-07-27,C70246,Desk,3,158.74,293 Main St,Online,Pending,TRK45708320,7,FREESHIP,Instagram,476.22,0,476.22,7,Thursday,0,1,0.429,Low,6.167977600493879
ORD201182,2025-06-14,C18473,Chair,2,420.29,700 Main St,Gift Card,Returned,TRK97834202,3,SAVE10,Google,840.58,0,840.58,6,Saturday,1,1,0.667,Medium,6.735281077442516
ORD201183,2023-04-05,C12607,Desk,1,281.52,460 Main St,Gift Card,Shipped,TRK83653396,6,WINTER15,Referral,281.52,0,281.52,4,Wednesday,0,1,0.167,Low,5.643749344540722
ORD201184,2023-09-27,C10222,Laptop,1,204.08,979 Main St,Gift Card,Returned,TRK86297895,4,FREESHIP,Google,204.08,1,204.08,9,Wednesday,0,0,0.25,Low,5.3234001469155
ORD201185,2024-07-08,C77344,Chair,1,343.31,777 Main St,Gift Card,Returned,TRK20605055,6,SAVE10,Google,343.31,0,343.31,7,Monday,0,1,0.167,Low,5.841542414360687
ORD201186,2023-11-18,C65497,Monitor,1,163.32,676 Main St,Cash,Shipped,TRK83702761,6,WINTER15,Facebook,163.32,0,163.32,11,Saturday,1,1,0.167,Low,5.1018157461802485
ORD201187,2024-03-13,C26340,Desk,2,184.6,562 Main St,Gift Card,Delivered,TRK59962703,7,WINTER15,Email,369.2,0,369.2,3,Wednesday,0,1,0.286,Low,5.914043400139397
ORD201188,2023-10-07,C75619,Printer,2,371.29,924 Main St,Gift Card,Shipped,TRK23086941,5,WINTER15,Facebook,742.58,0,742.58,10,Saturday,1,1,0.4,Medium,6.611476359304838
